"id","email","full_name"
93373,"murid54@smpn17bekasi.kp.id","Murid LIV"
90064,"orangtua25@sdnkarangbahagia1.kp.id","orangtua XXV"
94407,"orangtua355@smpn17bekasi.kp.id","Orangtua"
105584,"orangtua525@sdnsumberjaya5.kp.id","orangtua DXXV"
119839,"orangtua108@sdnegeritridayasakti03.kp.id","Orang Tua"
101355,"orangtua77@sdnmekarwangi1.kp.id","orangtua LXXVII"
50734,"murid6@sdnwanasari07.kp.id","Murid VI"
60136,"orangtua361@smpn1setu.kp.id","Orangtua"
143298,"murid217@smpn1kediri.kp.id","Murid CCXVII"
148316,"murid87@sdnpasirtanjung03.kp.id","Murid LXXXVII"
99266,"murid21@sdnegerikarangsatria03.kp.id","Murid XXI"
95502,"orangtua105@smpn16bekasi.kp.id","Orangtua"
91249,"murid311@sdnkarangbahagia1.kp.id","Murid CCCXI"
119612,"orangtua182@sdntelagaasih04.kp.id","Orang Tua"
105291,"murid480@sdnsumberjaya5.kp.id","Murid CDLXXX"
88537,"murid10@sdncibuntu3.kp.id","Murid X"
71007,"orangtua94@sdnrawalumbu10.kp.id","Orang Tua"
88898,"murid97@sdncibuntu3.kp.id","Murid XCVII"
108293,"murid156@sdnegerijayamulya01.kp.id","Murid CLVI"
89458,"orangtua105@sdncibuntu7.kp.id","orangtua CV"
136645,"guru15@sdnsumberurip01.kp.id","Guru XV"
99936,"orangtua287@sdnegerikarangsatria03.kp.id","Orangtua CCLXXXVII"
93650,"orangtua152@smpn17bekasi.kp.id","Orangtua"
120622,"guru30@sdnegeritridayasakti03.kp.id","Guru XXX"
105762,"murid138@sdnsumberjaya5.kp.id","Murid CXXXVIII"
134407,"murid69@sdnjatiwaringinii.kp.id","Murid LXIX"
141592,"murid41@smpn5kediri.kp.id","Murid XLI"
75067,"orangtua257@smpn36bekasi.kp.id","Orang Tua"
109865,"murid20@sdnegerikarangharja01.kp.id","Murid XX"
99941,"orangtua288@sdnegerikarangsatria03.kp.id","Orangtua CCLXXXVIII"
99943,"orangtua147@sdnegerikarangsatria03.kp.id","Orangtua CXLVII"
141093,"orangtua7@sdntamanrahayu02.kp.id","Murid VII"
108643,"murid2@sdnegerijayasampurna01.kp.id","Adifa Ashalina Fauza "
144835,"murid393@sdntelagaasih04.kp.id","Murid CCCXCIII"
84965,"murid62@sdnjaticempaka1.kp.id","Murid LXII"
99670,"murid97@sdnegerikarangsatria03.kp.id","Murid XCVII"
79405,"orangtua245@smpn31bekasi.kp.id","Orang Tua"
102610,"guru18@sdnmuktiwari1.kp.id","guru XVIII"
144333,"guru8@sdn8banjaranyar.kp.id","Guru VIII"
103963,"admin1@sdnsukaresmi5.kp.id","admin I"
50589,"orangtua19@sdnwanasari07.kp.id","Orang Tua"
94968,"murid16@smpn16bekasi.kp.id","Murid XVI"
100060,"orangtua147@sdnegerikarangsatria03.kp.id","Orangtua CXLVII"
105962,"orangtua194@sdnsumberjaya5.kp.id","orangtua CXCIV"
107106,"orangtua25@sdntambun3.kp.id","orangtua XXV"
93656,"orangtua116@smpn17bekasi.kp.id","Orangtua"
133603,"orangtua66@sdnegerisukasejati01.kp.id","Orangtua LXVI"
101596,"orangtua12@sdnmuktiwari1.kp.id","orangtua XII"
87042,"guru6@sdncibuntu1.kp.id","guru VI"
69550,"guru18@sdnjaticempaka4.kp.id","Guru XVIII"
90225,"orangtua46@sdnkarangbahagia1.kp.id","orangtua XLVI"
88911,"murid100@sdncibuntu3.kp.id","Murid C"
141168,"murid25@sdntamanrahayu02.kp.id","Murid XXV"
143166,"murid198@smpn1kediri.kp.id","Murid CXCVIII"
51037,"murid72@sdnwanasari09.kp.id","Murid LXXII"
103232,"murid12@sdnsukaresmi5.kp.id","Murid XII"
50540,"murid6@sdnwanasari07.kp.id","Murid VI"
109975,"guru16@sdnegerikarangharja01.kp.id","Guru XVI"
104422,"murid256@sdnsukaresmi5.kp.id","Murid CCLVI"
108516,"murid237@sdnegerijayamulya01.kp.id","Murid CCXXXVII"
148074,"murid38@sdnpasirtanjung03.kp.id","Murid XXXVIII"
79089,"murid163@smpn31bekasi.kp.id","Murid CLXIII"
109978,"guru16@sdnegerikarangharja01.kp.id","Guru XVI"
57731,"orangtua325@smpn1setu.kp.id","Orangtua"
105245,"murid58@sdnsumberjaya5.kp.id","Murid LVIII"
105199,"murid52@sdnsumberjaya5.kp.id","Murid LII"
85142,"murid117@sdnjaticempaka1.kp.id","Murid CXVII"
109147,"murid90@sdnegerijayasampurna01.kp.id","Murid XC"
144648,"murid354@sdntelagaasih04.kp.id","Murid CCCLIV"
120440,"murid114@sdnegeritridayasakti03.kp.id","Murid CXIV"
91293,"murid333@sdnkarangbahagia1.kp.id","Murid CCCXXXIII"
106835,"murid412@sdnsumberjaya5.kp.id","Murid CDXII"
144213,"murid12@sdn8banjaranyar.kp.id","Murid XII"
57898,"murid408@smpn1setu.kp.id","Murid CDVIII"
108761,"murid21@sdnegerijayasampurna01.kp.id","Murid XXI"
69439,"murid12@sdnjaticempaka4.kp.id","Murid XII"
106610,"murid350@sdnsumberjaya5.kp.id","Murid CCCL"
111512,"guru4@sdnegerikarangreja02.kp.id","Guru IV"
122691,"murid17@sdnegeridurenjayavi.kp.id","Murid XVII"
51083,"murid95@sdnwanasari09.kp.id","Murid XCV"
176187,"orangtua21@sdn015balkota.kp.id","Orang Tua"
176288,"orangtua28@sdn004balkota.kp.id","Orang Tua"
176326,"orangtua1@sdn029balutara.kp.id","Orang Tua"
106587,"murid350@sdnsumberjaya5.kp.id","Murid CCCL"
133865,"murid110@sdnegerisukasejati01.kp.id","Murid CX"
102297,"murid183@sdnmuktiwari1.kp.id","Murid CLXXXIII"
118347,"murid127@sdnmekarwangi04.kp.id","Murid CXXVII"
176456,"orangtua66@sdn029balutara.kp.id","Orang Tua"
176614,"orangtua10@sdn009baltengah.kp.id","Orang Tua"
78783,"orangtua87@smpn31bekasi.kp.id","Orang Tua"
103936,"guru35@sdnsukaresmi5.kp.id","guru XXXV"
175462,"orangtua31@sdn002baltimur.kp.id","Orang Tua"
138220,"murid88@sdnpadurenani.kp.id","indra Ernawan sylendra"
176602,"orangtua4@sdn009baltengah.kp.id","Orang Tua"
112768,"orangtua127@sdntanjungbaru2.kp.id","orangtua CXXVII"
90037,"murid268@sdnkarangbahagia1.kp.id","Murid CCLXVIII"
143136,"murid173@smpn1kediri.kp.id","Murid CLXXIII"
93823,"murid152@smpn17bekasi.kp.id","Murid CLII"
123226,"orangtua155@sdnegeridurenjayavi.kp.id","Orangtua"
112642,"orangtua169@sdntanjungbaru2.kp.id","orangtua CLXIX"
139909,"orangtua176@smpnsatuatapsetu.kp.id","Orangtua"
105522,"murid102@sdnsumberjaya5.kp.id","Murid CII"
122539,"orangtua104@sdnegeriharapanjayaxv.kp.id","Orangtua"
111545,"guru19@sdnegerikarangreja02.kp.id","Guru XIX"
137373,"orangtua92@sdnsumberjaya01.kp.id","Orang Tua XCII"
142386,"orangtua34@smpn1kediri.kp.id","Orang Tua"
89951,"orangtua297@sdnkarangbahagia1.kp.id","orangtua CCXCVII"
148083,"orangtua40@sdnpasirtanjung03.kp.id","Orang Tua"
91055,"murid252@sdnkarangbahagia1.kp.id","Murid CCLII"
106498,"murid322@sdnsumberjaya5.kp.id","Murid CCCXXII"
86904,"murid105@sdncibuntu1.kp.id","Murid CV"
104409,"orangtua250@sdnsukaresmi5.kp.id","orangtua CCL"
148208,"murid138@sdnpasirtanjung03.kp.id","Murid CXXXVIII"
137031,"murid155@sdnsumberjaya01.kp.id","Murid CLV"
91137,"murid231@sdnkarangbahagia1.kp.id","Murid CCXXXI"
125976,"murid6@sdnegerijatiasihviii.kp.id","Murid VI"
148165,"murid131@sdnpasirtanjung03.kp.id","Murid CXXXI"
88809,"murid75@sdncibuntu3.kp.id","Murid LXXV"
49544,"murid33@sdnbantarjaya06.kp.id","Murid XXXIII"
111443,"murid64@sdnegerikarangreja02.kp.id","Murid LXIV"
134423,"murid74@sdnjatiwaringinii.kp.id","Murid LXXIV"
72306,"orangtua40@sdnperwira3.kp.id","Orang Tua"
87847,"parent753@sdnjatibeningi.kp.id","Orangtua DCCLIII"
135097,"orangtua52@smpn6setu.kp.id","Orangtua"
96018,"orangtua203@smpn16bekasi.kp.id","Orangtua"
108002,"orangtua83@sdnegerijayamulya01.kp.id","Orangtua LXXXIII"
123163,"murid139@sdnegeridurenjayavi.kp.id","Murid CXXXIX"
88216,"orangtua20@sdnjatikramatvi.kp.id","Orangtua"
88339,"orangtua51@sdnjatikramatvi.kp.id","Orangtua"
100401,"orangtua251@sdnegerikarangsatria03.kp.id","Orangtua CCLI"
104464,"orangtua264@sdnsukaresmi5.kp.id","orangtua CCLXIV"
72642,"orangtua112@sdnperwira3.kp.id","Orang Tua"
74092,"orangtua265@smpn36bekasi.kp.id","Orang Tua"
103866,"murid123@sdnsukaresmi5.kp.id","Murid CXXIII"
110110,"orangtua31@sdnegerikarangbaru01.kp.id","Orangtua XXXI"
106240,"orangtua258@sdnsumberjaya5.kp.id","orangtua CCLVIII"
90254,"orangtua336@sdnkarangbahagia1.kp.id","orangtua CCCXXXVI"
121391,"orangtua35@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
90272,"orangtua61@sdnkarangbahagia1.kp.id","orangtua LXI"
90316,"orangtua61@sdnkarangbahagia1.kp.id","orangtua LXI"
86349,"orangtua6@smpkartini3jakarta.kp.id","Orang Tua"
145632,"orangtua18@sdntridayasakti02.kp.id","Orang Tua XVIII"
148898,"orangtua109@sdn49prabumulih.kp.id","Orang Tua"
145651,"orangtua18@sdntridayasakti02.kp.id","Orang Tua XVIII"
121762,"guru21@sdnegeribojongrawalumbuvii.kp.id","Guru XXI"
106676,"orangtua367@sdnsumberjaya5.kp.id","orangtua CCCLXVII"
118753,"orangtua7@sdntelagaasih04.kp.id","Orang Tua"
121782,"guru21@sdnegeribojongrawalumbuvii.kp.id","Guru XXI"
118774,"orangtua123@sdntelagaasih04.kp.id","Orang Tua"
133925,"orangtua150@sdnegerisukasejati01.kp.id","Orangtua CL"
114753,"orangtua18@sdntridayasakti02.kp.id","Orang Tua"
118797,"orangtua127@sdntelagaasih04.kp.id","Orang Tua"
145813,"orangtua57@sdntridayasakti02.kp.id","Orang Tua LVII"
133995,"orangtua150@sdnegerisukasejati01.kp.id","Orangtua CL"
86833,"orangtua88@sdncibuntu1.kp.id","orangtua LXXXVIII"
149025,"murid158@sdn49prabumulih.kp.id","Murid CLVIII"
106987,"murid486@sdnsumberjaya5.kp.id","Murid CDLXXXVI"
102268,"murid176@sdnmuktiwari1.kp.id","Murid CLXXVI"
102282,"murid179@sdnmuktiwari1.kp.id","Murid CLXXIX"
71209,"murid51@sdnrawalumbu10.kp.id","Murid LI"
148930,"murid117@sdn49prabumulih.kp.id","Murid CXVII"
104525,"murid292@sdnsukaresmi5.kp.id","Murid CCXCII"
72412,"murid58@sdnperwira3.kp.id","Murid LVIII"
75084,"murid265@smpn36bekasi.kp.id","Murid CCLXV"
148608,"murid35@sdn49prabumulih.kp.id","Murid XXXV"
123011,"murid96@sdnegeridurenjayavi.kp.id","Murid XCVI"
86339,"murid4@smpkartini3jakarta.kp.id","Annaira Fatima"
104857,"guru21@sdnsumberjaya5.kp.id","guru XXI"
148602,"murid54@sdn49prabumulih.kp.id","Murid LIV"
141041,"guru11@sdntamanrahayu01.kp.id","Guru XI"
144268,"murid8@sdn8banjaranyar.kp.id","Murid VIII"
55753,"orangtua284@smpn4cikarangbarat.kp.id","Orangtua"
93594,"orangtua137@smpn17bekasi.kp.id","Orangtua"
101834,"orangtua67@sdnmuktiwari1.kp.id","orangtua LXVII"
57063,"orangtua303@smpn4cikarangbarat.kp.id","Orangtua"
89914,"orangtua6@sdnkarangbahagia1.kp.id","orangtua VI"
93937,"murid176@smpn17bekasi.kp.id","Murid CLXXVI"
94487,"orangtua310@smpn17bekasi.kp.id","Orangtua"
139824,"murid123@smpnsatuatapsetu.kp.id","Murid CXXIII"
103071,"murid88@sdnsertajaya1.kp.id","Murid LXXXVIII"
106977,"murid481@sdnsumberjaya5.kp.id","Murid CDLXXXI"
123118,"murid128@sdnegeridurenjayavi.kp.id","Murid CXXVIII"
105272,"guru14@sdnsumberjaya5.kp.id","guru XIV"
96404,"murid312@smpn16bekasi.kp.id","Murid CCCXII"
93263,"murid31@smpn17bekasi.kp.id","Murid XXXI"
123291,"murid165@sdnegeridurenjayavi.kp.id","Murid CLXV"
72463,"murid65@sdnperwira3.kp.id","Murid LXV"
59850,"orangtua218@smpn1setu.kp.id","Orangtua"
74897,"orangtua207@smpn36bekasi.kp.id","Orang Tua"
55227,"orangtua20@smpn4cikarangbarat.kp.id","Orangtua"
86040,"guru8@sdkarangsambung3.kp.id","guru VIII"
57840,"murid379@smpn1setu.kp.id","Murid CCCLXXIX"
78587,"murid39@smpn31bekasi.kp.id","Murid XXXIX"
144990,"murid438@sdntelagaasih04.kp.id","Murid CDXXXVIII"
145960,"orangtua114@sdntridayasakti02.kp.id","Orang Tua CXIV"
49618,"orangtua39@sdnbantarjaya06.kp.id","Orang Tua"
139647,"murid171@smpnsatuatapsetu.kp.id","Murid CLXXI"
100170,"murid189@sdnegerikarangsatria03.kp.id","Murid CLXXXIX"
146377,"murid549@sdntridayasakti02.kp.id","Murid DXLIX"
141755,"murid87@smpn5kediri.kp.id","Yudi87"
59506,"orangtua46@smpn1setu.kp.id","Orangtua"
88002,"murid706@sdnjatibeningi.kp.id","Murid DCCVI"
95015,"murid26@smpn16bekasi.kp.id","Murid XXVI"
86944,"murid116@sdncibuntu1.kp.id","Murid CXVI"
140320,"guru17@sdntanjungbaru03.kp.id","Guru XVII"
103992,"orangtua145@sdnsukaresmi5.kp.id","orangtua CXLV"
144153,"murid2@sdn8banjaranyar.kp.id","Murid II"
60120,"orangtua353@smpn1setu.kp.id","Orangtua"
135581,"murid192@smpn6setu.kp.id","Murid CXCII"
126361,"murid73@sdnegerijatiasihviii.kp.id","Murid LXXIII"
133651,"murid60@sdnegerisukasejati01.kp.id","Murid LX"
123105,"orangtua119@sdnegeridurenjayavi.kp.id","Orangtua"
87993,"parent702@sdnjatibeningi.kp.id","Orangtua DCCII"
133535,"murid45@sdnegerisukasejati01.kp.id","Murid XLV"
57952,"murid435@smpn1setu.kp.id","Murid CDXXXV"
59538,"orangtua62@smpn1setu.kp.id","Orangtua"
138601,"orangtua148@sdnpadurenani.kp.id","Orangtua"
71149,"orangtua44@sdnrawalumbu10.kp.id","Orang Tua"
143065,"orangtua173@smpn1kediri.kp.id","Orang Tua"
96034,"orangtua207@smpn16bekasi.kp.id","Orangtua"
88005,"parent708@sdnjatibeningi.kp.id","Orangtua DCCVIII"
120117,"orangtua151@sdnegeritridayasakti03.kp.id","Orang Tua"
69513,"orangtua30@sdnjaticempaka4.kp.id","Orang Tua"
88795,"orangtua72@sdncibuntu3.kp.id","orangtua LXXII"
148264,"murid75@sdnpasirtanjung03.kp.id","Murid LXXV"
140626,"murid72@sdntamanrahayu01.kp.id","Murid LXXII"
147968,"murid90@sdnpasirtanjung03.kp.id","Murid XC"
103721,"murid94@sdnsukaresmi5.kp.id","Murid XCIV"
112891,"murid2@sdncibuntu03.kp.id","Murid II"
106833,"murid406@sdnsumberjaya5.kp.id","Murid CDVI"
78624,"murid47@smpn31bekasi.kp.id","Murid XLVII"
94786,"orangtua399@smpn17bekasi.kp.id",""
147880,"murid115@sdnpasirtanjung03.kp.id","Murid CXV"
113023,"murid23@sdncibuntu03.kp.id","Murid XXIII"
144828,"murid398@sdntelagaasih04.kp.id","Murid CCCXCVIII"
108829,"murid33@sdnegerijayasampurna01.kp.id","Zaskia Putri"
144290,"murid2@sdn8banjaranyar.kp.id","Murid II"
122997,"murid96@sdnegeridurenjayavi.kp.id","Murid XCVI"
138442,"murid148@sdnpadurenani.kp.id","Murid CXLVIII"
134347,"murid42@sdnjatiwaringinii.kp.id","Murid XLII"
112206,"orangtua98@sdntanjungbaru2.kp.id","orangtua XCVIII"
99551,"murid226@sdnegerikarangsatria03.kp.id","Murid CCXXVI"
135226,"murid88@smpn6setu.kp.id","Murid LXXXVIII"
91380,"guru33@sdnkarangbahagia1.kp.id","guru XXXIII"
99370,"murid198@sdnegerikarangsatria03.kp.id","Murid CXCVIII"
107999,"murid82@sdnegerijayamulya01.kp.id","Murid LXXXII"
149014,"murid138@sdn49prabumulih.kp.id","Murid CXXXVIII"
105771,"murid146@sdnsumberjaya5.kp.id","Murid CXLVI"
60239,"murid412@smpn1setu.kp.id","Murid CDXII"
86940,"murid115@sdncibuntu1.kp.id","Murid CXV"
60285,"murid435@smpn1setu.kp.id","Murid CDXXXV"
109046,"murid68@sdnegerijayasampurna01.kp.id","Murid LXVIII"
69538,"guru12@sdnjaticempaka4.kp.id","Guru XII"
146681,"orangtua258@sdntridayasakti02.kp.id","Orang Tua CCLVIII"
142766,"orangtua107@smpn1kediri.kp.id","Orang Tua"
87846,"murid634@sdnjatibeningi.kp.id","Murid DCXXXIV"
123500,"orangtua224@sdnegeridurenjayavi.kp.id","Orangtua"
108987,"murid60@sdnegerijayasampurna01.kp.id","Murid LX"
86591,"orangtua27@sdncibuntu1.kp.id","orangtua XXVII"
90095,"orangtua29@sdnkarangbahagia1.kp.id","orangtua XXIX"
94182,"orangtua298@smpn17bekasi.kp.id","Orangtua"
106218,"orangtua258@sdnsumberjaya5.kp.id","orangtua CCLVIII"
148771,"orangtua77@sdn49prabumulih.kp.id","Orang Tua"
72720,"guru18@sdnperwira3.kp.id","Guru XVIII"
109209,"murid208@sdnegerijayasampurna01.kp.id","Nissa "
139822,"murid122@smpnsatuatapsetu.kp.id","Murid CXXII"
100270,"murid218@sdnegerikarangsatria03.kp.id","Murid CCXVIII"
139406,"murid123@smpnsatuatapsetu.kp.id","Murid CXXIII"
135140,"murid60@smpn6setu.kp.id","Murid LX"
139398,"murid122@smpnsatuatapsetu.kp.id","Murid CXXII"
70242,"guru25@sdnjakasampurna4.kp.id","Guru XXV"
187868,"orangtua56@sdn020baltimur.kp.id","Orang Tua"
182963,"orangtua71@sdn006balkota.kp.id","Orang Tua"
189282,"orangtua43@sdn002baltengah.kp.id","Orang Tua"
189368,"orangtua86@sdn002baltengah.kp.id","Orang Tua"
134038,"guru21@sdnegerisukasejati01.kp.id","Guru XXI"
133845,"murid105@sdnegerisukasejati01.kp.id","Murid CV"
144654,"guru60@sdntelagaasih04.kp.id","Guru LX"
84741,"orangtua17@sdnjaticempaka1.kp.id","Orangtua"
128082,"murid48@sdnegeriperwirai.kp.id","Murid XLVIII"
102400,"orangtua210@sdnmuktiwari1.kp.id","orangtua CCX"
93506,"orangtua112@smpn17bekasi.kp.id","Orangtua"
123215,"murid152@sdnegeridurenjayavi.kp.id","Murid CLII"
50264,"murid9@sdnwanasari09.kp.id","Murid IX"
86326,"murid2@smpkartini3jakarta.kp.id","Afifah Putri Ramadhani"
124360,"orangtua33@sdnegerijaticempakavi.kp.id","Orangtua"
87666,"parent619@sdnjatibeningi.kp.id","Orangtua DCXIX"
103701,"murid93@sdnsukaresmi5.kp.id","Murid XCIII"
141914,"murid135@smpn5kediri.kp.id","Murid CXXXV"
141825,"guru47@smpn5kediri.kp.id","Guru XLVII"
86331,"murid2@smpkartini3jakarta.kp.id","Afifah Putri Ramadhani"
78502,"orangtua18@smpn31bekasi.kp.id","Orang Tua"
74438,"murid309@smpn36bekasi.kp.id","Murid CCCIX"
175328,"orangtua50@sdn003baltimur.kp.id","Orang Tua"
86424,"murid37@smpkartini3jakarta.kp.id","Syifana Al Husna Mahmudy"
120583,"orangtua152@sdnegeritridayasakti03.kp.id","Orang Tua"
88523,"orangtua7@sdncibuntu3.kp.id","orangtua VII"
102139,"murid143@sdnmuktiwari1.kp.id","Murid CXLIII"
120527,"murid235@sdnegeritridayasakti03.kp.id","Murid CCXXXV"
102607,"guru15@sdnmuktiwari1.kp.id","guru XV"
106477,"orangtua323@sdnsumberjaya5.kp.id","orangtua CCCXXIII"
95510,"orangtua358@smpn16bekasi.kp.id","Orangtua"
122646,"orangtua7@sdnegeridurenjayavi.kp.id","Orangtua"
122648,"orangtua7@sdnegeridurenjayavi.kp.id","Orangtua"
103700,"orangtua91@sdnsukaresmi5.kp.id","orangtua XCI"
87907,"parent667@sdnjatibeningi.kp.id","Orangtua DCLXVII"
105473,"orangtua94@sdnsumberjaya5.kp.id","orangtua XCIV"
79062,"murid159@smpn31bekasi.kp.id","Murid CLIX"
146144,"orangtua177@sdntridayasakti02.kp.id","Orang Tua CLXXVII"
95182,"orangtua54@smpn16bekasi.kp.id","Orangtua"
135476,"murid166@smpn6setu.kp.id","Murid CLXVI"
135712,"murid192@smpn6setu.kp.id","Murid CXCII"
105940,"orangtua183@sdnsumberjaya5.kp.id","orangtua CLXXXIII"
85951,"orangtua20@sdkarangsambung3.kp.id","orangtua XX"
71203,"murid51@sdnrawalumbu10.kp.id","Murid LI"
99931,"orangtua145@sdnegerikarangsatria03.kp.id","Orangtua CXLV"
105357,"murid76@sdnsumberjaya5.kp.id","Murid LXXVI"
118949,"murid153@sdntelagaasih04.kp.id","Murid CLIII"
123150,"orangtua136@sdnegeridurenjayavi.kp.id","Orangtua"
144337,"guru10@sdn8banjaranyar.kp.id","Guru X"
93422,"orangtua65@smpn17bekasi.kp.id","Orangtua"
101494,"guru12@sdnmekarwangi1.kp.id","guru XII"
146584,"murid510@sdntridayasakti02.kp.id","Murid DX"
410200,"test00932@gmail.com","test00932"
95186,"orangtua54@smpn16bekasi.kp.id","Orangtua"
410279,"test00980@gmail.com","test00980"
409479,"test00440@gmail.com","test00440"
409496,"test00440@gmail.com","test00440"
409532,"test00464@gmail.com","test00464"
148734,"murid67@sdn49prabumulih.kp.id","Murid LXVII"
74128,"orangtua33@smpn36bekasi.kp.id","Orang Tua"
100117,"murid177@sdnegerikarangsatria03.kp.id","Murid CLXXVII"
409851,"test00700@gmail.com","test00700"
409860,"test00700@gmail.com","test00700"
409861,"test00706@gmail.com","test00706"
409870,"test00706@gmail.com","test00706"
118971,"murid46@sdntelagaasih04.kp.id","Murid XLVI"
409896,"test00734@gmail.com","test00734"
409923,"test00751@gmail.com","test00751"
410278,"test00980@gmail.com","test00980"
409895,"test00734@gmail.com","test00734"
409944,"test00764@gmail.com","test00764"
409950,"test00764@gmail.com","test00764"
409989,"test00794@gmail.com","test00794"
409997,"test00794@gmail.com","test00794"
74741,"murid171@smpn36bekasi.kp.id","Murid CLXXI"
410037,"test00815@gmail.com","test00815"
112566,"murid74@sdntanjungbaru2.kp.id","Murid LXXIV"
123238,"murid152@sdnegeridurenjayavi.kp.id","Murid CLII"
72232,"murid24@sdnperwira3.kp.id","Murid XXIV"
93737,"murid176@smpn17bekasi.kp.id","Murid CLXXVI"
102683,"murid44@sdnsertajaya1.kp.id","Murid XLIV"
60316,"guru21@smpn1setu.kp.id","Guru XXI"
101609,"guru4@sdnmuktiwari1.kp.id","guru IV"
409921,"test00751@gmail.com","test00751"
91276,"orangtua325@sdnkarangbahagia1.kp.id","orangtua CCCXXV"
107260,"murid40@sdntambun3.kp.id","Murid XL"
50887,"guru21@sdnwanasari07.kp.id","Guru XXI"
69676,"guru32@sdnjaticempaka7.kp.id","Guru XXXII"
103029,"orangtua114@sdnsertajaya1.kp.id","orangtua CXIV"
91239,"murid306@sdnkarangbahagia1.kp.id","Murid CCCVI"
91089,"murid219@sdnkarangbahagia1.kp.id","Murid CCXIX"
108682,"orangtua8@sdnegerijayasampurna01.kp.id","Murid VIII"
409520,"test00464@gmail.com","test00464"
74329,"murid59@smpn36bekasi.kp.id","Murid LIX"
93839,"murid205@smpn17bekasi.kp.id","Murid CCV"
135494,"murid129@smpn6setu.kp.id","Murid CXXIX"
102981,"murid56@sdnsertajaya1.kp.id","Murid LVI"
86752,"murid67@sdncibuntu1.kp.id","Murid LXVII"
86588,"orangtua27@sdncibuntu1.kp.id","orangtua XXVII"
134208,"murid27@sdnjatiwaringinii.kp.id","Murid XXVII"
86838,"murid89@sdncibuntu1.kp.id","Murid LXXXIX"
135146,"murid64@smpn6setu.kp.id","Murid LXIV"
95999,"orangtua207@smpn16bekasi.kp.id","Orangtua"
95609,"murid122@smpn16bekasi.kp.id","Murid CXXII"
95799,"orangtua405@smpn16bekasi.kp.id","Orangtua"
159291,"orangtua127@smasmuhammadiyah14jakarta.kp.id","Orangtua CXXVII"
148843,"orangtua95@sdn49prabumulih.kp.id","Orang Tua"
94459,"orangtua303@smpn17bekasi.kp.id","Orangtua"
88207,"orangtua18@sdnjatikramatvi.kp.id","Orangtua"
108610,"guru8@sdnegerijayamulya01.kp.id","Guru VIII"
123718,"orangtua276@sdnegeridurenjayavi.kp.id","Orangtua"
106821,"murid403@sdnsumberjaya5.kp.id","Murid CDIII"
123194,"orangtua147@sdnegeridurenjayavi.kp.id","Orangtua"
144483,"murid329@sdntelagaasih04.kp.id","Murid CCCXXIX"
123216,"orangtua147@sdnegeridurenjayavi.kp.id","Orangtua"
100113,"orangtua316@sdnegerikarangsatria03.kp.id","Orangtua CCCXVI"
137370,"murid91@sdnsumberjaya01.kp.id","Murid XCI"
57618,"murid268@smpn1setu.kp.id","Murid CCLXVIII"
111184,"murid5@sdnegerikarangreja02.kp.id","Murid V"
104963,"murid439@sdnsumberjaya5.kp.id","Murid CDXXXIX"
95016,"orangtua276@smpn16bekasi.kp.id","Orangtua"
138347,"orangtua73@sdnpadurenani.kp.id","Orangtua"
146386,"orangtua157@sdntridayasakti02.kp.id","Orang Tua CLVII"
95369,"orangtua333@smpn16bekasi.kp.id","Orangtua"
95490,"orangtua103@smpn16bekasi.kp.id","Orangtua"
95523,"orangtua360@smpn16bekasi.kp.id","Orangtua"
144538,"murid339@sdntelagaasih04.kp.id","Murid CCCXXXIX"
144590,"murid586@sdntelagaasih04.kp.id","Murid DLXXXVI"
88331,"orangtua51@sdnjatikramatvi.kp.id","Orangtua"
108763,"orangtua137@sdnegerijayasampurna01.kp.id","Murid CXXXVII"
138079,"orangtua43@sdnpadurenani.kp.id","Orangtua"
148695,"orangtua77@sdn49prabumulih.kp.id","Orang Tua"
110144,"orangtua31@sdnegerikarangbaru01.kp.id","Orangtua XXXI"
118212,"orangtua44@sdnmekarwangi04.kp.id","Orang Tua"
118187,"orangtua41@sdnmekarwangi04.kp.id","Orang Tua"
141401,"guru11@sdntamanrahayu02.kp.id","Guru XI"
122151,"orangtua41@sdnegeriharapanjayaxv.kp.id","Orangtua"
90546,"guru33@sdnkarangbahagia1.kp.id","guru XXXIII"
141674,"orangtua66@smpn5kediri.kp.id","Orang Tua"
106653,"orangtua367@sdnsumberjaya5.kp.id","orangtua CCCLXVII"
141707,"orangtua72@smpn5kediri.kp.id","Orang Tua"
141833,"orangtua110@smpn5kediri.kp.id","Orang Tua"
141835,"orangtua80@smpn5kediri.kp.id","Orang Tua"
104375,"murid240@sdnsukaresmi5.kp.id","Murid CCXL"
87675,"murid726@sdnjatibeningi.kp.id","Murid DCCXXVI"
108360,"guru8@sdnegerijayamulya01.kp.id","Guru VIII"
119608,"orangtua180@sdntelagaasih04.kp.id","Orang Tua"
475187,"murid1@sdnegeri2marga.kp.id","Sukadana"
475188,"murid1@sdnegeri2marga.kp.id","Orangtua"
134939,"orangtua10@smpn6setu.kp.id","Orangtua"
477293,"0820432024@sditibnuhajarbppselatan.kp.id","Nazihah Afifah Bilqis"
477314,"orangtua4747@sditibnuhajarbppselatan","Yudhie Eka Putra"
477315,"orangtua4747@sditibnuhajarbppselatan","Yudhie Eka Putra"
59455,"murid20@smpn1setu.kp.id","Murid XX"
103412,"orangtua310@sdnsukaresmi5.kp.id","orangtua CCCX"
145032,"murid443@sdntelagaasih04.kp.id","Murid CDXLIII"
